key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.9831,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,8,-112,-55.5,1,0,0,response5disk,,2,0,-4.5,1,0,0,rectangle,0,-4.5,1,0,0,,,,,,,0,-4.5,1,0,0,,1,91,251,134,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2493,72,91.5,1,0,0,response1disk,,7,-16,-8.5,1,0,0,rectangle,-16,-8.5,1,0,0,,,,,,,-16,-8.5,1,0,0,,1,92,252,44,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7499,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2345,56,86.5,1,0,0,response1disk,,7,-12,1.5,1,0,0,rectangle,-12,1.5,1,0,0,,,,,,,-12,1.5,1,0,0,,1,93,253,96,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3890,107,-54.5,1,0,0,response3disk,,5,-20,0.5,1,0,0,rectangle,-20,0.5,1,0,0,,,,,,,-20,0.5,1,0,0,,1,94,254,115,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0164,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2594,116,-63.5,1,0,0,response3disk,,5,-11,-6.5,1,0,0,rectangle,-11,-6.5,1,0,0,,,,,,,-11,-6.5,1,0,0,,1,95,255,26,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2654,104,-46.5,1,0,0,response3disk,,5,2,-9.5,1,0,0,rectangle,2,-9.5,1,0,0,,,,,,,2,-9.5,1,0,0,,1,96,256,136,1,
,,,,,,,,,,,,,FF,,,,,,,,1.317,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2888,-118,-44.5,1,0,0,response5disk,,2,2,-0.5,1,0,0,rectangle,2,-0.5,1,0,0,,,,,,,2,-0.5,1,0,0,,1,97,257,111,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7502,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1062,74,-85.5,1,0,0,response3disk,,4,18,1.5,1,0,0,rectangle,18,1.5,1,0,0,,,,,,,18,1.5,1,0,0,,1,98,258,50,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7169,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2174,63,-84.5,1,0,0,response3disk,,4,1,4.5,1,0,0,rectangle,1,4.5,1,0,0,,,,,,,1,4.5,1,0,0,,1,99,259,110,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3022,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3561,97,59.5,1,0,0,response1disk,,6,8,9.5,1,0,0,rectangle,8,9.5,1,0,0,,,,,,,8,9.5,1,0,0,,1,100,260,146,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9165,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2784,-112,-36.5,1,0,0,response5disk,,2,18,8.5,1,0,0,rectangle,18,8.5,1,0,0,,,,,,,18,8.5,1,0,0,,1,101,261,99,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9993,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3202,-34,-108.5,1,0,0,response5disk,,3,2,14.5,1,0,0,rectangle,-143,56.5,1,0,0,response7disk_3,TRUE,1,1,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.2487,-4,-7.5,1,0,0,rectangle,1,102,262,7,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7164,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3063,61,-94.5,1,0,0,response3disk,,4,-5,-9.5,1,0,0,rectangle,-5,-9.5,1,0,0,,,,,,,-5,-9.5,1,0,0,,1,103,263,108,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6485,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4140,-80,153.5,1,0,0,response7disk,,0,-11,15.5,1,0,0,rectangle,-11,15.5,1,0,0,,,,,,,-11,15.5,1,0,0,,1,104,264,93,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2668,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,417,46,-105.5,1,0,0,response3disk,,4,-3,3.5,1,0,0,rectangle,-87,-34.5,1,0,0,response5disk_3,TRUE,2,2,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.732,-5,0.5,1,0,0,rectangle,1,105,265,12,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8498,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,769,112,-37.5,1,0,0,response3disk,,5,9,0.5,1,0,0,rectangle,9,0.5,1,0,0,,,,,,,9,0.5,1,0,0,,1,106,266,9,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1123,108,53.5,1,0,0,response1disk,,6,3,0.5,1,0,0,rectangle,3,0.5,1,0,0,,,,,,,3,0.5,1,0,0,,1,107,267,132,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3819,61,-108.5,1,0,0,response3disk,,4,6,-4.5,1,0,0,rectangle,6,-4.5,1,0,0,,,,,,,6,-4.5,1,0,0,,1,108,268,63,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2426,-38,-81.5,1,0,0,response5disk,,3,-8,-11.5,1,0,0,rectangle,-8,-11.5,1,0,0,,,,,,,-8,-11.5,1,0,0,,1,109,269,65,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4999,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1987,108,-62.5,1,0,0,response3disk,,5,6,7.5,1,0,0,rectangle,6,7.5,1,0,0,,,,,,,6,7.5,1,0,0,,1,110,270,114,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1166,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3796,102,69.5,1,0,0,response1disk,,6,-12,-10.5,1,0,0,rectangle,-12,-10.5,1,0,0,,,,,,,-12,-10.5,1,0,0,,1,111,271,28,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7504,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,968,-34,106.5,1,0,0,response7disk,,0,10,0.5,1,0,0,rectangle,10,0.5,1,0,0,,,,,,,10,0.5,1,0,0,,1,112,272,70,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4326,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1404,105,72.5,1,0,0,response1disk,,6,4,-5.5,1,0,0,rectangle,4,-5.5,1,0,0,,,,,,,4,-5.5,1,0,0,,1,113,273,30,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1071,101,-78.5,1,0,0,response3disk,,5,1,2.5,1,0,0,rectangle,1,2.5,1,0,0,,,,,,,1,2.5,1,0,0,,1,114,274,133,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0501,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,378,64,-119.5,1,0,0,response3disk,,4,2,0.5,1,0,0,rectangle,2,0.5,1,0,0,,,,,,,2,0.5,1,0,0,,1,115,275,16,1,
,,,,,,,,,,,,,FF,,,,,,,,1.033,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1017,132,-31.5,1,0,0,response3disk,,5,-4,-3.5,1,0,0,rectangle,-102,-51.5,1,0,0,response5disk_3,TRUE,2,2,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.9824,-14,0.5,1,0,0,rectangle,1,116,276,153,1,
,,,,,,,,,,,,,FF,,,,,,,,51.1997,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1162,72,-48.5,1,0,0,response3disk,,5,-13,-8.5,1,0,0,rectangle,-13,-8.5,1,0,0,,,,,,,-13,-8.5,1,0,0,,1,117,277,88,1,
,,,,,,,,,,,,,FF,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3347,105,-57.5,1,0,0,response3disk,,5,22,-3.5,1,0,0,rectangle,36,-127.5,1,0,0,response3disk_3,TRUE,4,4,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.9665,-18,5.5,1,0,0,rectangle,1,118,278,104,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3165,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3240,-93,-59.5,1,0,0,response5disk,,2,-11,13.5,1,0,0,rectangle,-11,13.5,1,0,0,,,,,,,-11,13.5,1,0,0,,1,119,279,52,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9833,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,311,76,-41.5,1,0,0,response3disk,,5,9,9.5,1,0,0,rectangle,9,9.5,1,0,0,,,,,,,9,9.5,1,0,0,,1,120,280,76,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9666,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,459,-47,-119.5,1,0,0,response5disk,,3,2,-3.5,1,0,0,rectangle,-77,-53.5,1,0,0,response5disk_3,TRUE,2,2,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.4667,-12,-2.5,1,0,0,rectangle,1,121,281,100,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7333,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4343,-65,114.5,1,0,0,response7disk,,0,-25,-4.5,1,0,0,rectangle,-25,-4.5,1,0,0,,,,,,,-25,-4.5,1,0,0,,1,122,282,89,1,
,,,,,,,,,,,,,FF,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1280,131,-45.5,1,0,0,response3disk,,5,12,5.5,1,0,0,rectangle,12,5.5,1,0,0,,,,,,,12,5.5,1,0,0,,1,123,283,74,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0001,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1109,99,-70.5,1,0,0,response3disk,,5,-21,-12.5,1,0,0,rectangle,-21,-12.5,1,0,0,,,,,,,-21,-12.5,1,0,0,,1,124,284,27,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4168,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1587,-44,-116.5,1,0,0,response5disk,,3,-7,-1.5,1,0,0,rectangle,-7,-1.5,1,0,0,,,,,,,-7,-1.5,1,0,0,,1,125,285,87,1,
,,,,,,,,,,,,,FF,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,867,-101,29.5,1,0,0,response7disk,,1,-7,6.5,1,0,0,rectangle,-7,6.5,1,0,0,,,,,,,-7,6.5,1,0,0,,1,126,286,141,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1047,-100,-55.5,1,0,0,response5disk,,2,1,-6.5,1,0,0,rectangle,1,-6.5,1,0,0,,,,,,,1,-6.5,1,0,0,,1,127,287,103,1,
,,,,,,,,,,,,,FF,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2465,131,47.5,1,0,0,response1disk,,6,4,-5.5,1,0,0,rectangle,4,-5.5,1,0,0,,,,,,,4,-5.5,1,0,0,,1,128,288,8,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2203,56,-105.5,1,0,0,response3disk,,4,-12,-1.5,1,0,0,rectangle,-12,-1.5,1,0,0,,,,,,,-12,-1.5,1,0,0,,1,129,289,149,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2499,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2122,107,57.5,1,0,0,response1disk,,6,2,17.5,1,0,0,rectangle,2,17.5,1,0,0,,,,,,,2,17.5,1,0,0,,1,130,290,72,1,
,,,,,,,,,,,,,FF,,,,,,,,3.3334,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,644,-108,50.5,1,0,0,response7disk,,1,-32,-8.5,1,0,0,rectangle,-32,-8.5,1,0,0,,,,,,,-32,-8.5,1,0,0,,1,131,291,131,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4043,-81,-42.5,1,0,0,response5disk,,2,-7,-4.5,1,0,0,rectangle,-7,-4.5,1,0,0,,,,,,,-7,-4.5,1,0,0,,1,132,292,40,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0167,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,549,-92,46.5,1,0,0,response7disk,,1,-19,12.5,1,0,0,rectangle,-19,12.5,1,0,0,,,,,,,-19,12.5,1,0,0,,1,133,293,62,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5666,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3705,-86,135.5,1,0,0,response7disk,,0,-25,7.5,1,0,0,rectangle,-25,7.5,1,0,0,,,,,,,-25,7.5,1,0,0,,1,134,294,81,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8001,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1194,-48,-91.5,1,0,0,response5disk,,3,3,7.5,1,0,0,rectangle,-49,140.5,1,0,0,response7disk_3,TRUE,0,0,"[282,127,39,1,187,181,207,296,241,306,52,277,226,279,263,52,33,206,144,266]",1.4664,-12,-1.5,1,0,0,rectangle,1,135,295,142,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4337,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,463,-80,-51.5,1,0,0,response5disk,,2,-5,7.5,1,0,0,rectangle,-5,7.5,1,0,0,,,,,,,-5,7.5,1,0,0,,1,136,296,117,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4539,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,989,-36,-96.5,1,0,0,response5disk,,3,18,13.5,1,0,0,rectangle,18,13.5,1,0,0,,,,,,,18,13.5,1,0,0,,1,137,297,71,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0666,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,342,133,-36.5,1,0,0,response3disk,,5,15,9.5,1,0,0,rectangle,15,9.5,1,0,0,,,,,,,15,9.5,1,0,0,,1,138,298,55,1,
,,,,,,,,,,,,,FF,,,,,,,,2.6501,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2961,98,40.5,1,0,0,response1disk,,6,-6,-0.5,1,0,0,rectangle,-6,-0.5,1,0,0,,,,,,,-6,-0.5,1,0,0,,1,139,299,123,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7007,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4311,61,143.5,1,0,0,response1disk,,7,-7,-6.5,1,0,0,rectangle,-7,-6.5,1,0,0,,,,,,,-7,-6.5,1,0,0,,1,140,300,45,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3168,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4060,75,-141.5,1,0,0,response3disk,,4,5,12.5,1,0,0,rectangle,5,12.5,1,0,0,,,,,,,5,12.5,1,0,0,,1,141,301,86,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9667,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2233,-93,25.5,1,0,0,response7disk,,1,-11,2.5,1,0,0,rectangle,-11,2.5,1,0,0,,,,,,,-11,2.5,1,0,0,,1,142,302,19,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2168,,,,,,,,,,,,,,,,,,,,,,5da3501124681c0015e6f56c,60e56392ceb7aeb9d000fd93,2021-07-07_10h20.48.086,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,28,51,-113.5,1,0,0,response3disk,,4,2,-0.5,1,0,0,rectangle,2,-0.5,1,0,0,,,,,,,2,-0.5,1,0,0,,1,143,303,15,1,
