key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.8835,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1531,109,41,1,0,0,response1disk,,6,7,3,1,0,0,rectangle,7,3,1,0,0,,,,,,,7,3,1,0,0,,1,42,202,158,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0501,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,886,-114,-59,1,0,0,response5disk,,2,14,-5,1,0,0,rectangle,14,-5,1,0,0,,,,,,,14,-5,1,0,0,,1,43,203,38,1,
,,,,,,,,,,,,,FF,,,,,,,,3.4363,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1129,96,-61,1,0,0,response3disk,,5,1,8,1,0,0,rectangle,1,8,1,0,0,,,,,,,1,8,1,0,0,,1,44,204,57,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6366,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3574,97,47,1,0,0,response1disk,,6,-41,-2,1,0,0,rectangle,-41,-2,1,0,0,,,,,,,-41,-2,1,0,0,,1,45,205,109,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1204,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,164,-31,-112,1,0,0,response5disk,,3,8,-10,1,0,0,rectangle,8,-10,1,0,0,,,,,,,8,-10,1,0,0,,1,46,206,7,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6865,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,419,114,-80,1,0,0,response3disk,,5,8,7,1,0,0,rectangle,8,7,1,0,0,,,,,,,8,7,1,0,0,,1,47,207,84,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4288,110,46,1,0,0,response1disk,,6,10,2,1,0,0,rectangle,10,2,1,0,0,,,,,,,10,2,1,0,0,,1,48,208,51,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7333,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,39,97,-56,1,0,0,response3disk,,5,-5,-16,1,0,0,rectangle,116,-49,1,0,0,response3disk_3,TRUE,5,5,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.519,30,3,1,0,0,rectangle,1,49,209,18,1,
,,,,,,,,,,,,,FF,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,430,-28,-62,1,0,0,response5disk,,3,9,-17,1,0,0,rectangle,9,-17,1,0,0,,,,,,,9,-17,1,0,0,,1,50,210,159,1,
,,,,,,,,,,,,,FF,,,,,,,,2.8167,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2291,-122,76,1,0,0,response7disk,,1,1,-4,1,0,0,rectangle,1,-4,1,0,0,,,,,,,1,-4,1,0,0,,1,51,211,126,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7169,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1908,94,-51,1,0,0,response3disk,,5,2,-2,1,0,0,rectangle,2,-2,1,0,0,,,,,,,2,-2,1,0,0,,1,52,212,49,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2241,40,-94,1,0,0,response3disk,,4,-39,9,1,0,0,rectangle,-39,9,1,0,0,,,,,,,-39,9,1,0,0,,1,53,213,106,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0668,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,199,111,-72,1,0,0,response3disk,,5,13,-8,1,0,0,rectangle,13,-8,1,0,0,,,,,,,13,-8,1,0,0,,1,54,214,92,1,
,,,,,,,,,,,,,FF,,,,,,,,5.8333,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,815,64,-87,1,0,0,response3disk,,4,8,-11,1,0,0,rectangle,8,-11,1,0,0,,,,,,,8,-11,1,0,0,,1,55,215,154,1,
,,,,,,,,,,,,,FF,,,,,,,,2.6532,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1721,65,94,1,0,0,response1disk,,7,13,-13,1,0,0,rectangle,13,-13,1,0,0,,,,,,,13,-13,1,0,0,,1,56,216,46,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4668,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,278,-136,-47,1,0,0,response5disk,,2,-20,5,1,0,0,rectangle,-20,5,1,0,0,,,,,,,-20,5,1,0,0,,1,57,217,146,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6669,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1853,128,-47,1,0,0,response3disk,,5,4,16,1,0,0,rectangle,4,16,1,0,0,,,,,,,4,16,1,0,0,,1,58,218,17,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0203,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,488,83,-121,1,0,0,response3disk,,4,16,-4,1,0,0,rectangle,48,129,1,0,0,response1disk_3,TRUE,7,7,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.2832,0,2,1,0,0,rectangle,1,59,219,129,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1502,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,106,-41,-114,1,0,0,response5disk,,3,-13,4,1,0,0,rectangle,-13,4,1,0,0,,,,,,,-13,4,1,0,0,,1,60,220,3,1,
,,,,,,,,,,,,,FF,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1931,105,-67,1,0,0,response3disk,,5,26,-7,1,0,0,rectangle,26,-7,1,0,0,,,,,,,26,-7,1,0,0,,1,61,221,50,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9638,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,156,125,-57,1,0,0,response3disk,,5,-8,-2,1,0,0,rectangle,-8,-2,1,0,0,,,,,,,-8,-2,1,0,0,,1,62,222,22,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0036,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,467,62,-113,1,0,0,response3disk,,4,-7,-9,1,0,0,rectangle,120,-53,1,0,0,response3disk_3,TRUE,5,5,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.351,-8,9,1,0,0,rectangle,1,63,223,25,1,
,,,,,,,,,,,,,FF,,,,,,,,1.9836,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3974,60,-126,1,0,0,response3disk,,4,-6,19,1,0,0,rectangle,-6,19,1,0,0,,,,,,,-6,19,1,0,0,,1,64,224,80,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3199,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1379,65,-101,1,0,0,response3disk,,4,-4,3,1,0,0,rectangle,103,55,1,0,0,response1disk_3,TRUE,6,6,"[78,220,32,192,1,31,140,144,202,285,107,39,291,226,52,210,0,102,120,224]",1.6967,3,8,1,0,0,rectangle,1,65,225,1,1,
,,,,,,,,,,,,,FF,,,,,,,,3.9499,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2360,-81,-119,1,0,0,response5disk,,3,-9,8,1,0,0,rectangle,-9,8,1,0,0,,,,,,,-9,8,1,0,0,,1,66,226,123,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8803,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1173,109,-52,1,0,0,response3disk,,5,15,17,1,0,0,rectangle,15,17,1,0,0,,,,,,,15,17,1,0,0,,1,67,227,140,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7667,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1525,74,-132,1,0,0,response3disk,,4,-16,9,1,0,0,rectangle,-16,9,1,0,0,,,,,,,-16,9,1,0,0,,1,68,228,14,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0032,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3394,67,-113,1,0,0,response3disk,,4,-9,11,1,0,0,rectangle,-9,11,1,0,0,,,,,,,-9,11,1,0,0,,1,69,229,113,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5998,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1270,126,55,1,0,0,response1disk,,6,1,2,1,0,0,rectangle,1,2,1,0,0,,,,,,,1,2,1,0,0,,1,70,230,20,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2588,36,90,1,0,0,response1disk,,7,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,,,,,,,-2,-2,1,0,0,,1,71,231,147,1,
,,,,,,,,,,,,,FF,,,,,,,,2.2835,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3,56,-119,1,0,0,response3disk,,4,-24,13,1,0,0,rectangle,-24,13,1,0,0,,,,,,,-24,13,1,0,0,,1,72,232,119,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9058,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3338,44,-138,1,0,0,response3disk,,4,-17,1,1,0,0,rectangle,-17,1,1,0,0,,,,,,,-17,1,1,0,0,,1,73,233,41,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0366,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,303,107,49,1,0,0,response1disk,,6,17,-4,1,0,0,rectangle,17,-4,1,0,0,,,,,,,17,-4,1,0,0,,1,74,234,0,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0033,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3699,48,74,1,0,0,response1disk,,7,13,10,1,0,0,rectangle,13,10,1,0,0,,,,,,,13,10,1,0,0,,1,75,235,42,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7863,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1603,-128,61,1,0,0,response7disk,,1,12,-16,1,0,0,rectangle,12,-16,1,0,0,,,,,,,12,-16,1,0,0,,1,76,236,108,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8703,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1038,-104,-46,1,0,0,response5disk,,2,0,10,1,0,0,rectangle,0,10,1,0,0,,,,,,,0,10,1,0,0,,1,77,237,120,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2667,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4171,57,-115,1,0,0,response3disk,,4,-9,19,1,0,0,rectangle,-9,19,1,0,0,,,,,,,-9,19,1,0,0,,1,78,238,65,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9333,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3322,101,-38,1,0,0,response3disk,,5,4,-5,1,0,0,rectangle,4,-5,1,0,0,,,,,,,4,-5,1,0,0,,1,79,239,30,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7203,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2776,-57,-130,1,0,0,response5disk,,3,-20,-5,1,0,0,rectangle,-20,-5,1,0,0,,,,,,,-20,-5,1,0,0,,1,80,240,95,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8501,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2269,88,45,1,0,0,response1disk,,6,-7,-7,1,0,0,rectangle,-7,-7,1,0,0,,,,,,,-7,-7,1,0,0,,1,81,241,156,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8367,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,603,112,47,1,0,0,response1disk,,6,6,-6,1,0,0,rectangle,6,-6,1,0,0,,,,,,,6,-6,1,0,0,,1,82,242,75,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1034,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2029,51,-97,1,0,0,response3disk,,4,2,9,1,0,0,rectangle,2,9,1,0,0,,,,,,,2,9,1,0,0,,1,83,243,133,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1169,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2676,59,-134,1,0,0,response3disk,,4,11,1,1,0,0,rectangle,11,1,1,0,0,,,,,,,11,1,1,0,0,,1,84,244,55,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7337,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3134,121,-55,1,0,0,response3disk,,5,1,1,1,0,0,rectangle,1,1,1,0,0,,,,,,,1,1,1,0,0,,1,85,245,85,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9363,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,625,123,66,1,0,0,response1disk,,6,8,7,1,0,0,rectangle,8,7,1,0,0,,,,,,,8,7,1,0,0,,1,86,246,87,1,
,,,,,,,,,,,,,FF,,,,,,,,1.1331,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3521,92,66,1,0,0,response1disk,,6,-13,-9,1,0,0,rectangle,-13,-9,1,0,0,,,,,,,-13,-9,1,0,0,,1,87,247,15,1,
,,,,,,,,,,,,,FF,,,,,,,,0.4529,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4136,112,59,1,0,0,response1disk,,6,-17,-5,1,0,0,rectangle,-17,-5,1,0,0,,,,,,,-17,-5,1,0,0,,1,88,248,70,1,
,,,,,,,,,,,,,FF,,,,,,,,0.903,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1896,67,-118,1,0,0,response3disk,,4,-19,-3,1,0,0,rectangle,-19,-3,1,0,0,,,,,,,-19,-3,1,0,0,,1,89,249,66,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6701,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,981,75,-127,1,0,0,response3disk,,4,-15,8,1,0,0,rectangle,-15,8,1,0,0,,,,,,,-15,8,1,0,0,,1,90,250,78,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6001,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2494,96,-46,1,0,0,response3disk,,5,-1,7,1,0,0,rectangle,-1,7,1,0,0,,,,,,,-1,7,1,0,0,,1,91,251,94,1,
,,,,,,,,,,,,,FF,,,,,,,,0.6469,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2857,84,32,1,0,0,response1disk,,6,-1,6,1,0,0,rectangle,-1,6,1,0,0,,,,,,,-1,6,1,0,0,,1,92,252,122,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9002,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,297,46,88,1,0,0,response1disk,,7,14,8,1,0,0,rectangle,14,8,1,0,0,,,,,,,14,8,1,0,0,,1,93,253,69,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9335,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2451,37,115,1,0,0,response1disk,,7,-6,-18,1,0,0,rectangle,-6,-18,1,0,0,,,,,,,-6,-18,1,0,0,,1,94,254,37,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9863,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,709,67,113,1,0,0,response1disk,,7,0,17,1,0,0,rectangle,0,17,1,0,0,,,,,,,0,17,1,0,0,,1,95,255,116,1,
,,,,,,,,,,,,,FF,,,,,,,,0.4307,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1538,36,89,1,0,0,response1disk,,7,25,14,1,0,0,rectangle,25,14,1,0,0,,,,,,,25,14,1,0,0,,1,96,256,114,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5667,,,,,,,,,,,,,,,,,,,,,,60e03b0a759b4850df25f739,60e57d40bffb5052504da600,2021-07-07_13h25.40.389,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2222,48,89,1,0,0,response1disk,,7,10,-9,1,0,0,rectangle,10,-9,1,0,0,,,,,,,10,-9,1,0,0,,1,97,257,100,1,
