key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchpracsimilarity,catch_response_time,catchnumberprac,catchtrialorderprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchornah,catchsimilarity,catchnumber,catchtrialorder,catchRT,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1
,,,,,,,,,,,,,FF,,,,,,,,0.9514,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3320,100,-54,1,0,0,response3disk,,5,12,9,1,0,0,rectangle,12,9,1,0,0,,,,,,,12,9,1,0,0,,1,43,203,80,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7292,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,563,47,-107,1,0,0,response3disk,,4,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,,,,,,,-1,-2,1,0,0,,1,44,204,78,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0346,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1979,99,-37,1,0,0,response3disk,,5,-2,1,1,0,0,rectangle,-2,1,1,0,0,,,,,,,-2,1,1,0,0,,1,45,205,141,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6318,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1142,118,47,1,0,0,response1disk,,6,-1,-3,1,0,0,rectangle,-1,-3,1,0,0,,,,,,,-1,-3,1,0,0,,1,46,206,122,1,
,,,,,,,,,,,,,FF,,,,,,,,3.1251,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2,-127,-48,1,0,0,response5disk,,2,8,0,1,0,0,rectangle,8,0,1,0,0,,,,,,,8,0,1,0,0,,1,47,207,125,1,
,,,,,,,,,,,,,FF,,,,,,,,1.2987,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2244,-124,-43,1,0,0,response5disk,,2,-1,-9,1,0,0,rectangle,-1,-9,1,0,0,,,,,,,-1,-9,1,0,0,,1,48,208,90,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7426,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1685,-84,-112,1,0,0,response5disk,,3,-13,-12,1,0,0,rectangle,-13,-12,1,0,0,,,,,,,-13,-12,1,0,0,,1,49,209,27,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7642,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2661,-106,53,1,0,0,response7disk,,1,10,-4,1,0,0,rectangle,10,-4,1,0,0,,,,,,,10,-4,1,0,0,,1,50,210,31,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0696,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1177,92,-74,1,0,0,response3disk,,5,4,-19,1,0,0,rectangle,4,-19,1,0,0,,,,,,,4,-19,1,0,0,,1,51,211,139,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0073,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2294,-97,-49,1,0,0,response5disk,,2,-31,1,1,0,0,rectangle,-31,1,1,0,0,,,,,,,-31,1,1,0,0,,1,52,212,20,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8265,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2528,62,90,1,0,0,response1disk,,7,6,-7,1,0,0,rectangle,6,-7,1,0,0,,,,,,,6,-7,1,0,0,,1,53,213,121,1,
,,,,,,,,,,,,,FF,,,,,,,,1.639,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2867,58,-99,1,0,0,response3disk,,4,7,-7,1,0,0,rectangle,7,-7,1,0,0,,,,,,,7,-7,1,0,0,,1,54,214,143,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4932,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,44,106,-58,1,0,0,response3disk,,5,8,-11,1,0,0,rectangle,8,-11,1,0,0,,,,,,,8,-11,1,0,0,,1,55,215,135,1,
,,,,,,,,,,,,,FF,,,,,,,,1.5413,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,111,32,-108,1,0,0,response3disk,,4,-13,-1,1,0,0,rectangle,-13,-1,1,0,0,,,,,,,-13,-1,1,0,0,,1,56,216,6,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8678,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2035,-133,-52,1,0,0,response5disk,,2,5,2,1,0,0,rectangle,5,2,1,0,0,,,,,,,5,2,1,0,0,,1,57,217,43,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9372,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,530,-114,73,1,0,0,response7disk,,1,7,-4,1,0,0,rectangle,7,-4,1,0,0,,,,,,,7,-4,1,0,0,,1,58,218,39,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3541,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,318,84,51,1,0,0,response1disk,,6,14,4,1,0,0,rectangle,126,-51,1,0,0,response3disk_3,TRUE,5,5,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.3888,-12,-2,1,0,0,rectangle,1,59,219,158,1,
,,,,,,,,,,,,,FF,,,,,,,,2.0557,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1689,-57,-104,1,0,0,response5disk,,3,30,-3,1,0,0,rectangle,30,-3,1,0,0,,,,,,,30,-3,1,0,0,,1,60,220,140,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7843,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1842,111,-35,1,0,0,response3disk,,5,23,13,1,0,0,rectangle,23,13,1,0,0,,,,,,,23,13,1,0,0,,1,61,221,38,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8543,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2954,-115,-41,1,0,0,response5disk,,2,-7,-4,1,0,0,rectangle,-7,-4,1,0,0,,,,,,,-7,-4,1,0,0,,1,62,222,72,1,
,,,,,,,,,,,,,FF,,,,,,,,0.799,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2751,99,44,1,0,0,response1disk,,6,2,15,1,0,0,rectangle,2,15,1,0,0,,,,,,,2,15,1,0,0,,1,63,223,21,1,
,,,,,,,,,,,,,FF,,,,,,,,2.1183,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2732,100,-60,1,0,0,response3disk,,5,10,-8,1,0,0,rectangle,10,-8,1,0,0,,,,,,,10,-8,1,0,0,,1,64,224,0,1,
,,,,,,,,,,,,,FF,,,,,,,,5.1331,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,406,68,-100,1,0,0,response3disk,,4,28,-5,1,0,0,rectangle,28,-5,1,0,0,,,,,,,28,-5,1,0,0,,1,65,225,59,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9306,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4011,36,128,1,0,0,response1disk,,7,-2,3,1,0,0,rectangle,-2,3,1,0,0,,,,,,,-2,3,1,0,0,,1,66,226,148,1,
,,,,,,,,,,,,,FF,,,,,,,,0.966,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3115,-59,-114,1,0,0,response5disk,,3,13,-2,1,0,0,rectangle,13,-2,1,0,0,,,,,,,13,-2,1,0,0,,1,67,227,45,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3757,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2275,-52,-106,1,0,0,response5disk,,3,-18,16,1,0,0,rectangle,-18,16,1,0,0,,,,,,,-18,16,1,0,0,,1,68,228,118,1,
,,,,,,,,,,,,,FF,,,,,,,,4.3476,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,20,44,-97,1,0,0,response3disk,,4,10,-15,1,0,0,rectangle,10,-15,1,0,0,,,,,,,10,-15,1,0,0,,1,69,229,133,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7564,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1798,112,74,1,0,0,response1disk,,6,5,-4,1,0,0,rectangle,5,-4,1,0,0,,,,,,,5,-4,1,0,0,,1,70,230,35,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8612,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,967,72,117,1,0,0,response1disk,,7,-29,-6,1,0,0,rectangle,-29,-6,1,0,0,,,,,,,-29,-6,1,0,0,,1,71,231,115,1,
,,,,,,,,,,,,,FF,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2855,100,-61,1,0,0,response3disk,,5,19,-17,1,0,0,rectangle,19,-17,1,0,0,,,,,,,19,-17,1,0,0,,1,72,232,96,1,
,,,,,,,,,,,,,FF,,,,,,,,1.8254,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,280,42,-103,1,0,0,response3disk,,4,-13,-11,1,0,0,rectangle,-13,-11,1,0,0,,,,,,,-13,-11,1,0,0,,1,73,233,89,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6459,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,506,102,-59,1,0,0,response3disk,,5,7,18,1,0,0,rectangle,7,18,1,0,0,,,,,,,7,18,1,0,0,,1,74,234,131,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9167,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2724,-94,-48,1,0,0,response5disk,,2,-25,-11,1,0,0,rectangle,-25,-11,1,0,0,,,,,,,-25,-11,1,0,0,,1,75,235,8,1,
,,,,,,,,,,,,,FF,,,,,,,,1.104,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2967,100,65,1,0,0,response1disk,,6,-3,-4,1,0,0,rectangle,-3,-4,1,0,0,,,,,,,-3,-4,1,0,0,,1,76,236,10,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0217,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1945,56,116,1,0,0,response1disk,,7,-4,-7,1,0,0,rectangle,-4,-7,1,0,0,,,,,,,-4,-7,1,0,0,,1,77,237,92,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4097,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,727,104,-45,1,0,0,response3disk,,5,26,16,1,0,0,rectangle,26,16,1,0,0,,,,,,,26,16,1,0,0,,1,78,238,91,1,
,,,,,,,,,,,,,FF,,,,,,,,1.7076,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,652,100,-64,1,0,0,response3disk,,5,-4,-3,1,0,0,rectangle,-4,-3,1,0,0,,,,,,,-4,-3,1,0,0,,1,79,239,70,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0838,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2393,119,57,1,0,0,response1disk,,6,23,7,1,0,0,rectangle,-102,-61,1,0,0,response5disk_3,TRUE,2,2,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.279,16,1,1,0,0,rectangle,1,80,240,48,1,
,,,,,,,,,,,,,FF,,,,,,,,3.1948,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3227,54,-109,1,0,0,response3disk,,4,13,-7,1,0,0,rectangle,13,-7,1,0,0,,,,,,,13,-7,1,0,0,,1,81,241,127,1,
,,,,,,,,,,,,,FF,,,,,,,,3.6248,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3757,95,-62,1,0,0,response3disk,,5,0,-8,1,0,0,rectangle,0,-8,1,0,0,,,,,,,0,-8,1,0,0,,1,82,242,40,1,
,,,,,,,,,,,,,FF,,,,,,,,0.8273,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4353,-122,-46,1,0,0,response5disk,,2,-14,8,1,0,0,rectangle,-14,8,1,0,0,,,,,,,-14,8,1,0,0,,1,83,243,81,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9437,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2861,45,-114,1,0,0,response3disk,,4,7,2,1,0,0,rectangle,7,2,1,0,0,,,,,,,7,2,1,0,0,,1,84,244,150,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4519,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1765,86,-45,1,0,0,response3disk,,5,35,6,1,0,0,rectangle,35,6,1,0,0,,,,,,,35,6,1,0,0,,1,85,245,54,1,
,,,,,,,,,,,,,FF,,,,,,,,1.6113,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1995,72,98,1,0,0,response1disk,,7,7,-5,1,0,0,rectangle,7,-5,1,0,0,,,,,,,7,-5,1,0,0,,1,86,246,73,1,
,,,,,,,,,,,,,FF,,,,,,,,0.9367,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,202,115,49,1,0,0,response1disk,,6,17,3,1,0,0,rectangle,17,3,1,0,0,,,,,,,17,3,1,0,0,,1,87,247,108,1,
,,,,,,,,,,,,,FF,,,,,,,,0.5966,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3741,-69,114,1,0,0,response7disk,,0,-13,8,1,0,0,rectangle,-13,8,1,0,0,,,,,,,-13,8,1,0,0,,1,88,248,103,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0547,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2185,39,-123,1,0,0,response3disk,,4,-5,9,1,0,0,rectangle,-5,9,1,0,0,,,,,,,-5,9,1,0,0,,1,89,249,147,1,
,,,,,,,,,,,,,FF,,,,,,,,0.7571,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4143,-107,-42,1,0,0,response5disk,,2,-1,10,1,0,0,rectangle,-1,10,1,0,0,,,,,,,-1,10,1,0,0,,1,90,250,134,1,
,,,,,,,,,,,,,FF,,,,,,,,1.0419,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,148,106,-51,1,0,0,response3disk,,5,13,-2,1,0,0,rectangle,13,-2,1,0,0,,,,,,,13,-2,1,0,0,,1,91,251,101,1,
,,,,,,,,,,,,,FF,,,,,,,,1.3749,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2952,51,-106,1,0,0,response3disk,,4,8,13,1,0,0,rectangle,8,13,1,0,0,,,,,,,8,13,1,0,0,,1,92,252,126,1,
,,,,,,,,,,,,,FF,,,,,,,,1.4786,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,4184,36,-105,1,0,0,response3disk,,4,-4,-3,1,0,0,rectangle,48,-129,1,0,0,response3disk_3,TRUE,4,4,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.1183,0,1,1,0,0,rectangle,1,93,253,63,1,
,,,,,,,,,,,,,FF,,,,,,,,1.298,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,1896,-84,-111,1,0,0,response5disk,,3,-2,-10,1,0,0,rectangle,-2,-10,1,0,0,,,,,,,-2,-10,1,0,0,,1,94,254,77,1,
,,,,,,,,,,,,,FF,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2153,82,-150,1,0,0,response3disk,,4,-3,-2,1,0,0,rectangle,-3,-2,1,0,0,,,,,,,-3,-2,1,0,0,,1,95,255,75,1,
,,,,,,,,,,,,,FF,,,,,,,,3.9788,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,2313,88,43,1,0,0,response1disk,,6,-10,5,1,0,0,rectangle,-10,5,1,0,0,,,,,,,-10,5,1,0,0,,1,96,256,98,1,
,,,,,,,,,,,,,FF,,,,,,,,1.271,,,,,,,,,,,,,,,,,,,,,,60da905f8fa5374e57b4ad71,60e57f8a3d2776f571787c24,2021-07-07_12h20.35.835,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60e52e7cfedb1dae636df45f,,,,,,,,,3972,-66,-118,1,0,0,response5disk,,3,-5,-8,1,0,0,rectangle,-50,-133,1,0,0,response5disk_3,TRUE,3,3,"[138,46,254,284,241,254,282,119,274,157,24,258,137,74,15,183,60,220,104,1]",1.2293,1,-7,1,0,0,rectangle,1,97,257,74,1,
