key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,practice_comparison,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,pracsimilarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,fbclid,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,realcomparison,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,similarity,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colour1,mouse_3.clicked_name,mouse_11.clicked_name
,,,,,,,,,,,,,FF,,,,,,,,0.383845,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1224,46.40001214,-40.00000703,1,0,0,response3disk,,5,8.800011575,1.599993587,1,0,0,rectangle,8.800011575,1.599993587,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",8.800011575,1.599993587,1,0,0,1,44,205,85,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.348815,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3455,52.80001223,24.79999393,1,0,0,response1disk,,6,1.14441E-05,1.599993587,1,0,0,rectangle,1.14441E-05,1.599993587,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.14441E-05,1.599993587,1,0,0,1,45,206,139,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.36608,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1988,44.0000121,-36.00000697,1,0,0,response3disk,,5,8.000011563,6.399993658,1,0,0,rectangle,8.000011563,6.399993658,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",8.000011563,6.399993658,1,0,0,1,46,207,66,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.432815,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,689,44.80001211,-32.80000693,1,0,0,response3disk,,5,4.800011516,-0.800006449,1,0,0,rectangle,40.80001205,-47.20000714,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",2.40001148,1.599993587,1,0,0,1,47,208,91,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.29899,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1454,41.60006089,27.99999398,1,0,0,response1disk,,6,5.600060356,-1.600006461,1,0,0,rectangle,5.600060356,-1.600006461,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",5.600060356,-1.600006461,1,0,0,1,48,209,136,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.066165,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,314,45.60006095,-45.60000712,1,0,0,response3disk,,5,1.600060296,-5.600006521,1,0,0,rectangle,1.600060296,-5.600006521,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,-5.600006521,1,0,0,1,49,210,135,1,,,
,,,,,,,,,,,,,FF,,,,,,,,2.215985,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2363,36.80001199,-43.20000708,1,0,0,response3disk,,4,-1.59998858,-6.4373E-06,1,0,0,rectangle,-1.59998858,-6.4373E-06,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-1.59998858,-6.4373E-06,1,0,0,1,50,211,108,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.749675,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1096,23.20001179,-33.60000694,1,0,0,response3disk,,4,4.000011504,-6.4373E-06,1,0,0,rectangle,4.000011504,-6.4373E-06,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.000011504,-6.4373E-06,1,0,0,1,51,212,129,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.39901,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1719,44.80001211,31.19996961,1,0,0,response1disk,,6,0.800011456,1.599993587,1,0,0,rectangle,0.800011456,1.599993587,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",0.800011456,1.599993587,1,0,0,1,52,213,76,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.748595,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1168,37.60006083,-30.40000689,1,0,0,response3disk,,5,1.600060296,-2.400006473,1,0,0,rectangle,1.600060296,-2.400006473,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,-2.400006473,1,0,0,1,53,214,99,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.432335,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,4043,37.60006083,-38.40000701,1,0,0,response3disk,,4,1.600060296,3.999993622,1,0,0,rectangle,1.600060296,3.999993622,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,3.999993622,1,0,0,1,54,215,149,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.45006,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,776,40.80001205,37.59999412,1,0,0,response1disk,,6,7.200011551,5.599993646,1,0,0,rectangle,7.200011551,5.599993646,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",7.200011551,5.599993646,1,0,0,1,55,216,71,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.60052,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1934,36.00001198,43.19996979,1,0,0,response1disk,,7,9.600060415,3.19999361,1,0,0,rectangle,9.600060415,3.19999361,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",9.600060415,3.19999361,1,0,0,1,56,217,47,1,,,
,,,,,,,,,,,,,FF,,,,,,,,6.14479,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1743,39.20001203,39.99999416,1,0,0,response1disk,,7,-7.199988663,0.799993575,1,0,0,rectangle,-7.199988663,0.799993575,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-7.199988663,0.799993575,1,0,0,1,57,218,21,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.364705,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2517,43.20001209,-32.80000693,1,0,0,response3disk,,5,-2.399939764,2.399993598,1,0,0,rectangle,-2.399939764,2.399993598,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-2.399939764,2.399993598,1,0,0,1,58,219,25,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.419015,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1356,57.6000123,-29.60000688,1,0,0,response3disk,,5,-4.799988627,10.39999372,1,0,0,rectangle,41.60006089,-29.60000688,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",11.20001161,-5.600006521,1,0,0,1,59,220,50,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.03274,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1662,54.40001225,36.79999411,1,0,0,response1disk,,6,1.600060296,7.19999367,1,0,0,rectangle,1.600060296,7.19999367,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,7.19999367,1,0,0,1,60,221,2,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.96544,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1786,48.80001217,-26.40000683,1,0,0,response3disk,,5,5.600060356,-6.4373E-06,1,0,0,rectangle,5.600060356,-6.4373E-06,1,0,0,0,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",5.600060356,-6.4373E-06,1,0,0,1,61,222,46,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.51343,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2960,59.20001233,-37.600007,1,0,0,response3disk,,5,1.14441E-05,3.999993622,1,0,0,rectangle,33.60006077,-43.20000708,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",3.200011492,2.399993598,1,0,0,1,62,223,73,1,,response3disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.21511,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3767,44.80001211,-40.80000705,1,0,0,response3disk,,5,7.200011551,9.599993706,1,0,0,rectangle,7.200011551,9.599993706,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",7.200011551,9.599993706,1,0,0,1,63,224,90,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.58214,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,4015,33.60006077,20.79999387,1,0,0,response1disk,,6,-12.79998875,2.399993598,1,0,0,rectangle,-12.79998875,2.399993598,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-12.79998875,2.399993598,1,0,0,1,64,225,62,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.96514,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2785,32.80001193,-32.80000693,1,0,0,response3disk,,5,-6.399939823,11.99999374,1,0,0,rectangle,-6.399939823,11.99999374,1,0,0,1,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-6.399939823,11.99999374,1,0,0,1,65,226,75,1,,,
,,,,,,,,,,,,,FF,,,,,,,,46.24202,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1145,36.00001198,-59.20000732,1,0,0,response3disk,,4,-22.39994006,5.599993646,1,0,0,rectangle,-22.39994006,5.599993646,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-22.39994006,5.599993646,1,0,0,1,66,227,45,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.683315,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3259,30.4000119,-56.00000727,1,0,0,response3disk,,4,-15.19998878,7.999993682,1,0,0,rectangle,-15.19998878,7.999993682,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-15.19998878,7.999993682,1,0,0,1,67,228,95,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.582475,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3465,56.00001228,27.99999398,1,0,0,response1disk,,6,-10.39993988,-7.200006545,1,0,0,rectangle,41.60006089,44.79999423,1,0,0,5,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-0.799988568,6.399993658,1,0,0,1,68,229,158,1,,response1disk_3,rectangle
,,,,,,,,,,,,,FF,,,,,,,,1.299355,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,2887,121.6000133,-73.60000753,1,0,0,response3disk,,5,16.00001168,12.79999375,1,0,0,rectangle,16.00001168,12.79999375,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",16.00001168,12.79999375,1,0,0,1,69,230,106,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.132475,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1295,55.20001227,-28.00000685,1,0,0,response3disk,,5,10.4000116,5.599993646,1,0,0,rectangle,10.4000116,5.599993646,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,5.599993646,1,0,0,1,70,231,77,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.965145,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,769,81.60001266,29.599994,1,0,0,response1disk,,6,10.4000116,1.599993587,1,0,0,rectangle,10.4000116,1.599993587,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",10.4000116,1.599993587,1,0,0,1,71,232,26,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.49981,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3094,56.80001229,21.59999388,1,0,0,response1disk,,6,-5.599988639,4.799993634,1,0,0,rectangle,-5.599988639,4.799993634,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-5.599988639,4.799993634,1,0,0,1,72,233,13,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.366245,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1985,51.20001221,-25.60000682,1,0,0,response3disk,,5,4.800011516,10.39999372,1,0,0,rectangle,4.800011516,10.39999372,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.800011516,10.39999372,1,0,0,1,73,234,23,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.433305,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,4248,66.40001243,24.79999393,1,0,0,response1disk,,6,1.600060296,-6.4373E-06,1,0,0,rectangle,1.600060296,-6.4373E-06,1,0,0,3,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,-6.4373E-06,1,0,0,1,74,235,28,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.41579,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,764,56.00001228,31.19996961,1,0,0,response1disk,,6,1.600060296,-4.800006509,1,0,0,rectangle,1.600060296,-4.800006509,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,-4.800006509,1,0,0,1,75,236,55,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.46624,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,1643,54.40001225,-30.40000689,1,0,0,response3disk,,5,-1.59998858,-2.400006473,1,0,0,rectangle,-1.59998858,-2.400006473,1,0,0,6,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-1.59998858,-2.400006473,1,0,0,1,76,237,113,1,,,
,,,,,,,,,,,,,FF,,,,,,,,0.49844,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,538,54.40001225,-24.80000681,1,0,0,response3disk,,5,1.600060296,7.999993682,1,0,0,rectangle,1.600060296,7.999993682,1,0,0,4,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",1.600060296,7.999993682,1,0,0,1,77,238,112,1,,,
,,,,,,,,,,,,,FF,,,,,,,,1.14856,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3642,28.00001186,32.79999405,1,0,0,response1disk,,7,4.800011516,7.999993682,1,0,0,rectangle,4.800011516,7.999993682,1,0,0,7,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",4.800011516,7.999993682,1,0,0,1,78,239,0,1,,,
,,,,,,,,,,,,,FF,,,,,,,,25.11202,,,,,,,,,,,,,,,,,,,,,,,5ded025913911c3c46a677d7,60a66af1e47a63d368c27e1e,2021-05-21_11h49.26.183,Simcolourproject_2stim_asymm_v5,2020.2.10,Win32,60,60a5f9bf14d0aa2821c4bb84,IwAR3k7-6vj3irAEF0nSIH_BuJmJRQbL6BOnOOwIr76KIS1zz-MvQixBW2OPI,,,,,3822,60.00001234,-80.00000763,1,0,0,response3disk,,4,-19.19998884,-6.400006533,1,0,0,rectangle,-19.19998884,-6.400006533,1,0,0,2,"[179,92,138,19,74,288,322,224,73,230,262,24,221,126,175,316,96,209,177,188]",-19.19998884,-6.400006533,1,0,0,1,79,240,79,1,,,
